Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","110","Japon","5072","Variation de stock","2734","Viande de Volailles","2019","2019","Milliers de tonnes","830","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5911","Exportations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5911","Exportations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5911","Exportations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5911","Exportations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2316","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2016","2016","Milliers de tonnes","2338","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2415","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2445","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2552","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5123","Pertes","2734","Viande de Volailles","2015","2015","Milliers de tonnes","53","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5123","Pertes","2734","Viande de Volailles","2016","2016","Milliers de tonnes","54","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","56","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5123","Pertes","2734","Viande de Volailles","2018","2018","Milliers de tonnes","56","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5123","Pertes","2734","Viande de Volailles","2019","2019","Milliers de tonnes","98","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5170","R?sidus","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5170","R?sidus","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5170","R?sidus","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5170","R?sidus","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2263","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5142","Nourriture","2734","Viande de Volailles","2016","2016","Milliers de tonnes","2284","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2360","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2388","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5142","Nourriture","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2454","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","110","Japon","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","17.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2016","2016","kg","17.88","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","18.51","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","18.78","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","19.34","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","63","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2016","2016","Kcal/personne/jour","64","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","67","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2019","2019","Kcal/personne/jour","70","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","6.79","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","6.89","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.24","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","7.39","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","7.59","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","3.77","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","3.82","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.95","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","4.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","110","Japon","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","4.13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","182","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5511","Production","2734","Viande de Volailles","2016","2016","Milliers de tonnes","192","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","193","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","218","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","185","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5611","Importations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","88","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5611","Importations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","72","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","64","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5611","Importations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","64","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","62","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5072","Variation de stock","2734","Viande de Volailles","2015","2015","Milliers de tonnes","-17","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5072","Variation de stock","2734","Viande de Volailles","2016","2016","Milliers de tonnes","-7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5072","Variation de stock","2734","Viande de Volailles","2018","2018","Milliers de tonnes","-1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5072","Variation de stock","2734","Viande de Volailles","2019","2019","Milliers de tonnes","-2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5911","Exportations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","19","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5911","Exportations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","16","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5911","Exportations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","13","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5911","Exportations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","268","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2016","2016","Milliers de tonnes","255","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","253","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","269","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","237","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5123","Pertes","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5123","Pertes","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5170","R?sidus","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5170","R?sidus","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5170","R?sidus","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5170","R?sidus","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","268","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5142","Nourriture","2734","Viande de Volailles","2016","2016","Milliers de tonnes","255","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","253","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","269","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5142","Nourriture","2734","Viande de Volailles","2019","2019","Milliers de tonnes","237","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","28.92","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2016","2016","kg","26.69","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","25.81","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","27.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","23.44","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","101","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2016","2016","Kcal/personne/jour","93","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","90","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","94","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2019","2019","Kcal/personne/jour","82","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","10.38","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","9.59","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.29","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","9.7","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","8.4","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","6.23","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","5.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.55","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","5.82","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","5.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","137","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5511","Production","2734","Viande de Volailles","2016","2016","Milliers de tonnes","143","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","171","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","183","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","214","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5611","Importations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","163","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5611","Importations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","166","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","174","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5611","Importations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","195","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","182","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5072","Variation de stock","2734","Viande de Volailles","2015","2015","Milliers de tonnes","-22","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5072","Variation de stock","2734","Viande de Volailles","2016","2016","Milliers de tonnes","-7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5072","Variation de stock","2734","Viande de Volailles","2018","2018","Milliers de tonnes","31","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5072","Variation de stock","2734","Viande de Volailles","2019","2019","Milliers de tonnes","28","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5911","Exportations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5911","Exportations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5911","Exportations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5911","Exportations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","14","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","314","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2016","2016","Milliers de tonnes","308","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","328","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","339","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","355","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5123","Pertes","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5123","Pertes","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5123","Pertes","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5123","Pertes","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5170","R?sidus","2734","Viande de Volailles","2015","2015","Milliers de tonnes","-2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5170","R?sidus","2734","Viande de Volailles","2016","2016","Milliers de tonnes","-3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5170","R?sidus","2734","Viande de Volailles","2018","2018","Milliers de tonnes","-2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
